"Label (Grouping)","AGE BY EDUCATIONAL ATTAINMENT","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Less than high school graduate","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!High school graduate (includes equivalency)","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Some college or associate's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin!!Bachelor's degree or higher","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Less than high school graduate","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!High school graduate (includes equivalency)","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Some college or associate's degree","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Bachelor's degree or higher","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2022 INFLATION-ADJUSTED DOLLARS)","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2022 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2022 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Less than high school graduate","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2022 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!High school graduate (includes equivalency)","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2022 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Some college or associate's degree","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2022 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Bachelor's degree","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2022 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Graduate or professional degree"
"        Margin of Error","","±2,264","±1,548","±2,868","±2,982","±1,737","±2,582","±2,112","±3,097","±6,083","±4,384","±4,485","±5,136","±4,138","±4,749","±5,987","±2,344","±2,401","±2,456","±2,012","±2,062","±2,723","±2,100","±3,258","±3,480","±1,395","±2,865","±2,724","","±2,322","±4,235","±5,781","±2,134","±4,021","±5,833","±1,436","±1,466","±840","±605","±477","±158","±866","±839","±701","N","N","N","±931","±870","±325","±2,432","±2,109","±874","±1,172","±1,329","±687","","(X)","(X)","(X)","(X)","","±923","±2,415","±1,169","±1,669","±2,131","±3,996"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","9.3%","38.1%","40.0%","12.6%","(X)","3.1%","6.4%","35.4%","18.3%","10.4%","15.5%","10.8%","90.5%","26.3%","(X)","95.5%","34.8%","(X)","93.9%","34.3%","(X)","89.9%","25.0%","(X)","86.9%","19.5%","","(X)","90.7%","26.4%","(X)","90.8%","26.4%","(X)","89.8%","21.4%","(X)","74.1%","7.6%","(X)","93.2%","54.9%","(X)","N","N","(X)","86.7%","16.5%","(X)","85.1%","22.2%","(X)","85.4%","23.3%","","35.7%","21.0%","14.0%","5.8%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±1.9","±3.6","±3.5","±2.1","(X)","±0.3","±0.5","±0.9","±0.7","±0.7","±0.8","±0.6","±0.6","±0.9","(X)","±1.0","±2.4","(X)","±1.3","±2.4","(X)","±1.1","±1.5","(X)","±1.2","±1.3","","(X)","±0.6","±1.0","(X)","±0.6","±1.0","(X)","±3.6","±4.7","(X)","±24.2","±14.1","(X)","±4.6","±9.4","(X)","N","N","(X)","±10.4","±10.3","(X)","±4.1","±3.8","(X)","±6.7","±6.1","","±3.5","±1.5","±1.4","±1.0","","(X)","(X)","(X)","(X)","(X)","(X)"
"Wisconsin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","562,259","59,412","208,947","211,854","82,046","4,088,500","99,448","167,049","1,209,135","798,565","455,882","885,548","472,873","3,822,003","1,358,421","733,729","695,156","283,445","742,993","697,716","291,421","1,509,392","1,406,799","481,242","1,102,386","1,022,332","302,313","","3,444,012","3,283,634","1,194,971","3,405,337","3,249,590","1,184,411","210,542","182,757","32,406","28,884","25,363","4,690","108,710","94,486","57,310","1,659","1,659","375","68,893","47,571","11,969","225,800","186,533","56,700","228,679","167,372","41,663","","(X)","(X)","(X)","(X)","","50,039","35,193","40,104","45,726","61,428","75,811"
"        Margin of Error","","±3,541","±4,535","±7,439","±7,769","±5,280","±3,825","±5,322","±5,464","±14,551","±11,413","±9,235","±11,612","±9,954","±8,878","±14,016","±4,382","±4,774","±7,343","±4,214","±5,278","±7,610","±4,416","±6,634","±7,914","±2,487","±3,751","±5,828","","±5,042","±6,683","±12,694","±3,666","±6,447","±12,490","±2,947","±3,714","±3,511","±2,234","±2,152","±990","±2,896","±3,607","±3,299","±841","±841","±252","±4,975","±4,337","±1,749","±7,909","±7,335","±3,870","±2,102","±5,236","±2,936","","(X)","(X)","(X)","(X)","","±335","±1,456","±484","±600","±837","±1,232"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","10.6%","37.2%","37.7%","14.6%","(X)","2.4%","4.1%","29.6%","19.5%","11.2%","21.7%","11.6%","93.5%","33.2%","(X)","94.7%","38.6%","(X)","93.9%","39.2%","(X)","93.2%","31.9%","(X)","92.7%","27.4%","","(X)","95.3%","34.7%","(X)","95.4%","34.8%","(X)","86.8%","15.4%","(X)","87.8%","16.2%","(X)","86.9%","52.7%","(X)","100.0%","22.6%","(X)","69.1%","17.4%","(X)","82.6%","25.1%","(X)","73.2%","18.2%","","22.9%","12.4%","8.1%","3.9%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±0.8","±1.3","±1.4","±1.0","(X)","±0.1","±0.1","±0.4","±0.3","±0.2","±0.3","±0.2","±0.2","±0.3","(X)","±0.4","±1.0","(X)","±0.5","±1.0","(X)","±0.3","±0.5","(X)","±0.3","±0.5","","(X)","±0.2","±0.4","(X)","±0.2","±0.4","(X)","±1.2","±1.7","(X)","±2.5","±3.5","(X)","±2.0","±2.8","(X)","±6.1","±14.6","(X)","±3.9","±2.2","(X)","±1.6","±1.5","(X)","±2.0","±1.3","","±1.4","±0.4","±0.4","±0.3","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","289,359","36,526","118,747","101,322","32,764","2,027,930","55,305","96,627","629,879","401,374","215,921","412,005","216,819","1,875,998","628,824","376,605","354,169","127,713","380,344","351,958","127,407","760,499","699,770","223,692","510,482","470,101","150,012","","1,711,277","1,618,448","555,491","1,691,787","1,601,333","550,725","99,039","83,540","13,113","14,933","13,150","1,921","51,807","45,469","28,602","909","909","147","38,138","26,430","6,144","111,827","88,052","23,406","117,744","82,163","17,442","","(X)","(X)","(X)","(X)","","56,462","39,939","46,832","54,296","74,145","93,791"
"        Margin of Error","","±2,793","±3,425","±4,979","±5,273","±3,296","±2,749","±3,332","±3,631","±9,476","±8,817","±6,267","±7,618","±6,180","±4,958","±9,175","±3,541","±3,776","±4,517","±2,763","±3,369","±4,945","±3,280","±4,365","±5,763","±1,564","±2,496","±3,804","","±3,211","±4,656","±8,658","±2,580","±4,601","±8,478","±2,277","±2,611","±1,973","±1,405","±1,395","±628","±1,803","±2,103","±1,885","±588","±588","±119","±3,023","±2,747","±1,109","±4,674","±4,278","±2,174","±1,584","±2,948","±1,884","","(X)","(X)","(X)","(X)","","±617","±1,783","±674","±758","±1,645","±2,873"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","12.6%","41.0%","35.0%","11.3%","(X)","2.7%","4.8%","31.1%","19.8%","10.6%","20.3%","10.7%","92.5%","31.0%","(X)","94.0%","33.9%","(X)","92.5%","33.5%","(X)","92.0%","29.4%","(X)","92.1%","29.4%","","(X)","94.6%","32.5%","(X)","94.7%","32.6%","(X)","84.4%","13.2%","(X)","88.1%","12.9%","(X)","87.8%","55.2%","(X)","100.0%","16.2%","(X)","69.3%","16.1%","(X)","78.7%","20.9%","(X)","69.8%","14.8%","","19.8%","9.7%","6.5%","3.3%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±1.2","±1.6","±1.8","±1.2","(X)","±0.2","±0.2","±0.5","±0.4","±0.3","±0.4","±0.3","±0.2","±0.5","(X)","±0.6","±1.2","(X)","±0.6","±1.3","(X)","±0.4","±0.7","(X)","±0.4","±0.7","","(X)","±0.2","±0.5","(X)","±0.2","±0.5","(X)","±1.7","±1.9","(X)","±2.9","±4.4","(X)","±2.3","±3.3","(X)","±10.9","±15.7","(X)","±4.6","±2.8","(X)","±2.0","±1.7","(X)","±2.3","±1.6","","±1.6","±0.5","±0.5","±0.3","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","272,900","22,886","90,200","110,532","49,282","2,060,570","44,143","70,422","579,256","397,191","239,961","473,543","256,054","1,946,005","729,597","357,124","340,987","155,732","362,649","345,758","164,014","748,893","707,029","257,550","591,904","552,231","152,301","","1,732,735","1,665,186","639,480","1,713,550","1,648,257","633,686","111,503","99,217","19,293","13,951","12,213","2,769","56,903","49,017","28,708","750","750","228","30,755","21,141","5,825","113,973","98,481","33,294","110,935","85,209","24,221","","(X)","(X)","(X)","(X)","","41,920","27,810","31,059","37,815","52,799","66,703"
"        Margin of Error","","±2,565","±2,492","±5,161","±5,139","±3,942","±3,104","±3,739","±3,777","±8,793","±7,488","±6,550","±8,507","±6,631","±6,466","±10,125","±2,659","±2,819","±4,913","±2,852","±3,219","±5,303","±3,059","±4,095","±5,296","±2,033","±2,894","±4,622","","±2,852","±4,266","±8,539","±1,805","±3,768","±8,374","±2,205","±2,700","±2,469","±1,443","±1,407","±624","±2,226","±2,696","±2,047","±430","±430","±218","±3,125","±2,577","±1,251","±4,783","±4,911","±3,000","±1,675","±3,374","±2,360","","(X)","(X)","(X)","(X)","","±294","±2,199","±429","±771","±869","±1,770"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","8.4%","33.1%","40.5%","18.1%","(X)","2.1%","3.4%","28.1%","19.3%","11.6%","23.0%","12.4%","94.4%","35.4%","(X)","95.5%","43.6%","(X)","95.3%","45.2%","(X)","94.4%","34.4%","(X)","93.3%","25.7%","","(X)","96.1%","36.9%","(X)","96.2%","37.0%","(X)","89.0%","17.3%","(X)","87.5%","19.8%","(X)","86.1%","50.5%","(X)","100.0%","30.4%","(X)","68.7%","18.9%","(X)","86.4%","29.2%","(X)","76.8%","21.8%","","26.9%","15.3%","9.5%","4.4%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±0.9","±1.8","±2.0","±1.4","(X)","±0.2","±0.2","±0.4","±0.4","±0.3","±0.4","±0.3","±0.3","±0.5","(X)","±0.6","±1.4","(X)","±0.6","±1.4","(X)","±0.4","±0.7","(X)","±0.4","±0.8","","(X)","±0.2","±0.5","(X)","±0.2","±0.5","(X)","±1.6","±2.2","(X)","±3.6","±4.3","(X)","±2.6","±3.5","(X)","±13.0","±24.5","(X)","±4.7","±3.3","(X)","±2.1","±2.3","(X)","±2.7","±2.1","","±2.0","±0.7","±0.6","±0.4","","(X)","(X)","(X)","(X)","(X)","(X)"
"Wyoming","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","51,982","8,362","16,981","22,917","3,722","399,796","8,563","16,511","109,092","99,620","47,844","71,812","46,354","374,722","118,166","72,434","68,579","21,130","81,607","74,936","26,364","137,767","130,377","42,005","107,988","100,830","28,667","","344,457","327,842","105,476","334,800","318,932","104,334","2,166","2,049","961","6,910","6,132","374","N","N","N","N","N","N","13,928","10,052","2,968","28,642","25,039","6,431","37,273","29,732","5,314","","(X)","(X)","(X)","(X)","","48,197","28,406","37,396","44,020","54,129","68,506"
"        Margin of Error","","±2,515","±1,714","±2,056","±2,259","±1,281","±2,780","±1,736","±2,328","±6,019","±4,410","±3,767","±4,527","±3,753","±3,957","±5,221","±2,721","±2,776","±2,476","±2,489","±2,593","±2,673","±2,741","±2,721","±3,007","±1,097","±1,400","±2,203","","±3,256","±3,361","±4,963","±2,621","±2,808","±5,032","±662","±653","±541","±878","±810","±171","N","N","N","N","N","N","±2,342","±2,108","±1,082","±2,784","±2,764","±1,459","±1,297","±2,291","±1,280","","(X)","(X)","(X)","(X)","","±2,185","±4,964","±1,855","±3,108","±3,784","±1,926"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","16.1%","32.7%","44.1%","7.2%","(X)","2.1%","4.1%","27.3%","24.9%","12.0%","18.0%","11.6%","93.7%","29.6%","(X)","94.7%","29.2%","(X)","91.8%","32.3%","(X)","94.6%","30.5%","(X)","93.4%","26.5%","","(X)","95.2%","30.6%","(X)","95.3%","31.2%","(X)","94.6%","44.4%","(X)","88.7%","5.4%","(X)","N","N","(X)","N","N","(X)","72.2%","21.3%","(X)","87.4%","22.5%","(X)","79.8%","14.3%","","19.1%","12.3%","10.1%","4.4%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±3.1","±3.9","±3.8","±2.5","(X)","±0.4","±0.6","±1.5","±1.1","±0.9","±1.1","±0.9","±0.8","±1.3","(X)","±1.6","±3.4","(X)","±2.1","±3.4","(X)","±1.2","±2.1","(X)","±1.0","±2.0","","(X)","±0.6","±1.4","(X)","±0.6","±1.5","(X)","±2.9","±15.0","(X)","±3.7","±2.8","(X)","N","N","(X)","N","N","(X)","±7.9","±6.9","(X)","±4.4","±4.7","(X)","±4.6","±3.4","","±5.5","±2.0","±1.7","±1.0","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","27,040","4,628","9,543","11,554","1,315","203,552","4,557","9,146","62,062","51,503","21,397","33,047","21,840","189,849","54,887","39,079","36,850","9,675","41,738","37,814","11,232","69,940","65,801","19,822","52,795","49,384","14,158","","174,492","165,633","48,937","170,152","161,496","48,587","1,218","1,118","574","3,593","3,204","114","N","N","N","N","N","N","8,309","5,896","1,600","13,792","11,879","2,413","19,428","15,366","1,870","","(X)","(X)","(X)","(X)","","56,879","35,274","47,300","55,153","68,407","80,346"
"        Margin of Error","","±1,499","±1,283","±1,463","±1,776","±652","±2,004","±1,148","±1,703","±3,861","±3,522","±2,313","±3,030","±2,385","±3,096","±3,486","±1,548","±1,735","±1,563","±1,685","±1,758","±1,393","±1,775","±1,775","±2,082","±853","±1,051","±1,288","","±1,666","±2,233","±3,387","±1,466","±2,086","±3,385","±459","±448","±380","±634","±600","±80","N","N","N","N","N","N","±1,676","±1,495","±812","±1,785","±1,871","±845","±1,330","±1,937","±589","","(X)","(X)","(X)","(X)","","±2,488","±12,078","±6,041","±3,391","±6,090","±10,578"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","17.1%","35.3%","42.7%","4.9%","(X)","2.2%","4.5%","30.5%","25.3%","10.5%","16.2%","10.7%","93.3%","27.0%","(X)","94.3%","24.8%","(X)","90.6%","26.9%","(X)","94.1%","28.3%","(X)","93.5%","26.8%","","(X)","94.9%","28.0%","(X)","94.9%","28.6%","(X)","91.8%","47.1%","(X)","89.2%","3.2%","(X)","N","N","(X)","N","N","(X)","71.0%","19.3%","(X)","86.1%","17.5%","(X)","79.1%","9.6%","","17.1%","10.7%","9.0%","3.6%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±4.6","±5.5","±5.7","±2.4","(X)","±0.6","±0.8","±1.9","±1.7","±1.1","±1.5","±1.2","±1.1","±1.7","(X)","±2.1","±4.0","(X)","±3.1","±3.5","(X)","±1.8","±3.0","(X)","±1.6","±2.5","","(X)","±0.9","±1.9","(X)","±0.9","±2.0","(X)","±4.1","±19.8","(X)","±5.0","±2.3","(X)","N","N","(X)","N","N","(X)","±10.1","±8.5","(X)","±6.1","±5.7","(X)","±6.6","±3.1","","±6.3","±2.4","±2.1","±1.5","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","24,942","3,734","7,438","11,363","2,407","196,244","4,006","7,365","47,030","48,117","26,447","38,765","24,514","184,873","63,279","33,355","31,729","11,455","39,869","37,122","15,132","67,827","64,576","22,183","55,193","51,446","14,509","","169,965","162,209","56,539","164,648","157,436","55,747","948","931","387","3,317","2,928","260","N","N","N","N","N","N","5,619","4,156","1,368","14,850","13,160","4,018","17,845","14,366","3,444","","(X)","(X)","(X)","(X)","","38,561","25,910","27,551","36,010","47,106","61,778"
"        Margin of Error","","±1,728","±1,223","±1,373","±1,163","±1,072","±1,979","±1,084","±1,209","±3,570","±2,799","±2,767","±3,047","±2,514","±2,299","±3,041","±2,069","±2,010","±1,618","±1,636","±1,633","±1,828","±1,604","±1,705","±1,765","±659","±990","±1,575","","±2,154","±2,212","±2,883","±1,534","±1,744","±2,897","±470","±471","±419","±555","±519","±148","N","N","N","N","N","N","±1,210","±1,175","±732","±1,840","±1,733","±936","±1,209","±1,428","±1,089","","(X)","(X)","(X)","(X)","","±2,080","±3,619","±3,030","±1,999","±3,590","±3,338"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","15.0%","29.8%","45.6%","9.7%","(X)","2.0%","3.8%","24.0%","24.5%","13.5%","19.8%","12.5%","94.2%","32.2%","(X)","95.1%","34.3%","(X)","93.1%","38.0%","(X)","95.2%","32.7%","(X)","93.2%","26.3%","","(X)","95.4%","33.3%","(X)","95.6%","33.9%","(X)","98.2%","40.8%","(X)","88.3%","7.8%","(X)","N","N","(X)","N","N","(X)","74.0%","24.3%","(X)","88.6%","27.1%","(X)","80.5%","19.3%","","21.5%","14.4%","11.2%","5.1%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±4.5","±5.1","±4.7","±4.2","(X)","±0.6","±0.6","±1.8","±1.4","±1.4","±1.6","±1.3","±0.8","±1.6","(X)","±2.1","±4.6","(X)","±2.7","±4.7","(X)","±1.3","±2.7","(X)","±1.4","±2.9","","(X)","±0.7","±1.7","(X)","±0.7","±1.7","(X)","±4.0","±29.3","(X)","±4.4","±4.6","(X)","N","N","(X)","N","N","(X)","±10.3","±11.8","(X)","±4.1","±5.9","(X)","±4.5","±5.9","","±6.7","±3.0","±2.2","±1.4","","(X)","(X)","(X)","(X)","(X)","(X)"
"Puerto Rico","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","299,015","21,535","85,926","156,931","34,623","2,404,438","282,929","157,638","671,662","289,890","284,600","503,506","214,213","1,963,871","717,719","405,834","386,802","149,037","398,749","361,435","132,177","843,009","722,608","280,916","756,846","493,026","155,589","","641,461","512,933","187,760","15,194","14,080","8,000","142,795","114,723","34,892","5,107","4,472","1,698","4,528","3,669","1,334","N","N","N","685,247","561,446","194,729","925,207","766,535","297,306","2,378,710","1,941,020","706,275","","(X)","(X)","(X)","(X)","","21,254","12,646","16,083","19,642","27,445","40,103"
"        Margin of Error","","±3,575","±2,531","±4,455","±5,090","±3,882","±3,573","±9,485","±6,062","±11,677","±10,446","±10,462","±12,117","±8,566","±11,623","±14,396","±5,154","±5,636","±7,446","±4,150","±6,320","±6,565","±2,701","±6,780","±7,379","*****","±6,884","±5,914","","±16,817","±14,189","±9,833","±2,398","±2,347","±1,735","±8,721","±7,836","±3,157","±2,050","±1,960","±763","±1,303","±1,205","±743","N","N","N","±16,924","±15,621","±9,774","±17,703","±15,191","±10,481","±5,443","±11,966","±14,660","","(X)","(X)","(X)","(X)","","±372","±971","±319","±457","±925","±1,592"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
